,density,mean_temperature,particle_size,ignition,wind_speed,heater_lead_angle,heater_count,heater_spacing,upstream_hot,downstream_hot,diffusivity,CELL,HCELL,LIGC,LIGH,LIGO,CTANN,TRIL
88,58.94736842105263,803.8839194260798,0.8,1.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
89,56.8421052631579,813.5041131126162,0.8,1.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
90,64.21052631578947,792.653364451348,0.8,1.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
91,62.10526315789474,802.7062255096682,0.8,1.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
92,166.31578947368422,800.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
93,62.10526315789474,750.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
94,61.05263157894737,750.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
95,61.05263157894737,750.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
96,60.0,750.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
97,58.94736842105263,750.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
98,170.5263157894737,750.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
99,153.68421052631578,750.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
100,171.57894736842107,750.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
101,25.26315789473684,761.9919173696128,1.26,1.0,0.1,0.0,1,0.0,False,True,8.961104167078298e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
102,26.31578947368421,754.8773705357434,1.26,1.0,0.1,0.0,1,0.0,False,True,8.961104167078298e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
103,26.31578947368421,757.2902044500881,1.26,1.0,0.1,0.0,1,0.0,False,True,8.961104167078298e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
104,50.526315789473685,750.0,0.8,0.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
105,157.89473684210526,750.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
106,52.631578947368425,768.7527038828327,0.8,1.0,0.1,0.0,1,0.0,False,True,5.786982057115608e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
107,31.57894736842105,765.1243284939449,1.26,1.0,0.1,0.0,1,0.0,False,True,8.961104167078298e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
108,30.526315789473685,757.6225681444549,1.26,1.0,0.1,0.0,1,0.0,False,True,8.961104167078298e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
109,31.57894736842105,750.0,1.26,0.0,0.1,0.0,1,0.0,False,True,8.961104167078298e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
110,192.6315789473684,748.0611494952379,0.28,1.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
111,195.7894736842105,750.0,0.28,0.0,0.1,0.0,1,0.0,False,True,4.865991267978194e-07,0.4406,0.2201,0.0473,0.1205,0.1089,0.0126,0.0501
